MODE,TIME,TIMESTAMP,X AXIS,Y AXIS,Z AXIS,ACC MAGNITUDE,X FILTER AXIS,Y FILTER AXIS,Z FILTER AXIS,XG_AXIS,YG_AXIS,ZG_AXIS,Gyro_filter_X,Gyro_filter_Y,Gyro_filter_Z,BAROMETER,HEIGHT,x_magno,y_magno,z_magno,MAGNETOMETER,DATE,GENDER,CROWD DETECTED,COACH,IS_TRAIN_STARTED,STATION_CROWD,LATITUDE,LONGITUDE
4,13:17:27,1.53242E+12,5.71E-04,1.91E-04,-1.94E-04,6.32E-04,4.81E-05,-1.20E-05,-1.03E-04,-0.015882496,-0.019547688,0.010995574,-0.00772479,9.01E-05,-0.012406931,974.9599609,124.7021,38.8125,-40.5625,-18.9375,59.24825288,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:27,1.53242E+12,5.76E-04,1.92E-04,3.87E-04,7.20E-04,5.83E-05,5.02E-05,1.15E-04,-0.015882496,-0.019547688,0.010995574,-0.00772479,9.01E-05,-0.012406931,974.9599609,124.7021,38.8125,-40.5625,-18.9375,59.24825288,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:27,1.53242E+12,3.81E-06,5.80E-04,-3.81E-06,5.80E-04,4.89E-05,4.56E-05,-9.00E-05,-0.013439035,-0.03176499,-0.009773844,-0.008296215,-0.003095403,-0.012143623,974.9400024,124.8743,38.4375,-40.375,-19.25,58.97579615,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,1.86E-04,0,5.72E-04,6.02E-04,9.89E-06,2.57E-05,4.54E-05,-0.004886922,-0.001221731,-0.042760566,-0.007955286,-0.002908036,-0.015205317,974.9400024,124.8743,38.1875,-40.0625,-19.8125,58.78625876,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,-1.91E-06,-1.99E-04,3.83E-04,4.32E-04,-6.73E-05,-7.35E-05,8.98E-05,-0.004886922,-0.001221731,-0.042760566,-0.007955286,-0.002908036,-0.015205317,974.9400024,124.8743,38.1875,-40.0625,-19.8125,58.78625876,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,3.81E-04,1.91E-06,-3.91E-04,5.46E-04,5.67E-06,-6.25E-06,-1.65E-04,0.04886922,-0.019547688,-0.019547688,-0.002272835,-0.004572001,-0.015639555,974.8699951,125.4784,37.875,-40.1875,-19.8125,58.66929297,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,-1.91E-06,5.75E-04,-1.94E-04,6.06E-04,-1.71E-05,1.15E-05,6.46E-05,0.04886922,-0.019547688,-0.019547688,-0.002272835,-0.004572001,-0.015639555,974.8699951,125.4784,37.875,-40.1875,-19.8125,58.66929297,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,-3.85E-04,3.81E-04,1.91E-06,5.42E-04,-5.06E-05,5.26E-05,-5.61E-05,0.017104227,-0.004886922,-0.04886922,-3.35E-04,-0.004603493,-0.018962521,974.8699951,125.4784,37.25,-40.125,-19.875,58.24597626,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,1.91E-06,-7.70E-04,5.85E-04,9.66E-04,2.84E-05,-5.67E-05,8.34E-05,0.017104227,-0.004886922,-0.04886922,-3.35E-04,-0.004603493,-0.018962521,974.8699951,125.4784,37.25,-40.125,-19.875,58.24597626,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,-1.88E-04,0,3.66E-04,4.11E-04,-4.56E-05,3.45E-05,-6.67E-05,-0.05375614,0.012217305,-0.057421334,-0.00567723,-0.002921413,-0.022808403,974.9400024,124.8743,37.125,-40.25,-20.0625,58.31665312,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,1.91E-06,1.91E-06,1.92E-04,1.92E-04,-5.60E-06,-5.48E-05,1.54E-05,-0.009773844,-0.006108652,-0.012217305,-0.006086891,-0.003240137,-0.021749293,974.9400024,124.8743,37,-40.25,-19.9375,58.19421282,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:28,1.53242E+12,1.95E-04,1.91E-06,-3.86E-04,4.33E-04,4.27E-06,-5.07E-05,-1.66E-05,-0.009773844,-0.006108652,-0.012217305,-0.006086891,-0.003240137,-0.021749293,974.9400024,124.8743,37,-40.25,-19.9375,58.19421282,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:29,1.53242E+12,7.60E-04,3.77E-04,-5.75E-04,0.001025205,5.50E-05,5.76E-06,-5.08E-05,-0.010995574,-0.02565634,-0.001221731,-0.00657776,-0.005481757,-0.019696536,974.9400024,124.8743,37.0625,-40.5,-19.8125,58.36449317,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:29,1.53242E+12,1.94E-04,5.76E-04,-3.87E-04,7.21E-04,-1.43E-05,6.13E-05,2.93E-06,-0.010995574,-0.02565634,-0.001221731,-0.00657776,-0.005481757,-0.019696536,974.9400024,124.8743,37.0625,-40.5,-19.8125,58.36449317,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:29,1.53242E+12,1.86E-04,-5.73E-04,9.65E-04,0.001137503,-2.26E-05,1.34E-06,1.53E-04,0.014660766,-0.013439035,0.009773844,-0.004453907,-0.006277485,-0.016749498,974.9400024,124.8743,37.1875,-40.6875,-19.625,58.51088307,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:29,1.53242E+12,1.97E-04,-5.73E-04,-5.77E-04,8.37E-04,1.29E-04,-3.67E-05,-1.06E-05,0.02443461,-0.028099801,0.05375614,-0.001565055,-0.008459716,-0.009698933,974.9299927,124.9607,37.3125,-40.9375,-19.5625,58.74345043,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:29,1.53242E+12,-3.79E-04,-7.64E-04,1.14E-05,8.53E-04,6.96E-05,-2.53E-07,4.34E-05,0.02443461,-0.028099801,0.05375614,-0.001565055,-0.008459716,-0.009698933,974.9299927,124.9607,37.3125,-40.9375,-19.5625,58.74345043,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:29,1.53242E+12,5.73E-04,1.91E-06,-2.03E-04,6.08E-04,1.29E-05,9.47E-05,-8.34E-05,0.029321533,0.006108652,-0.004886922,0.001523604,-0.007002879,-0.009217732,974.9299927,124.9607,37.25,-41.25,-19.125,58.77831764,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:29,1.53242E+12,7.68E-04,7.72E-04,1.84E-04,0.001104522,8.82E-05,1.67E-04,-6.44E-05,-0.004886922,0.007330383,0.02687807,8.83E-04,-0.005569553,-0.005608151,974.9499512,124.7885,37.25,-41.25,-19.125,58.77831764,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:29,1.53242E+12,-5.67E-04,-0.001524925,0.001342773,0.002109474,2.27E-05,-2.54E-06,7.63E-05,-0.004886922,0.007330383,0.02687807,8.83E-04,-0.005569553,-0.005608151,974.9499512,124.7885,37.1875,-41.25,-19.0625,58.71840906,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:30,1.53242E+12,-1.97E-04,5.59E-04,-0.001519203,0.00163086,7.06E-07,5.36E-05,-8.33E-05,-0.003665192,-0.009773844,-0.02443461,4.28E-04,-0.005989981,-0.007490797,974.9499512,124.7885,37.375,-41.5625,-18.8125,58.97662408,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:30,1.53242E+12,5.72E-04,-5.69E-04,-1.53E-05,8.08E-04,5.79E-05,-8.65E-06,-7.65E-05,-0.002443461,-0.017104227,-0.034208454,1.41E-04,-0.007101406,-0.010162562,975.0199585,124.1844,37.3125,-41.625,-18.5,58.88219834,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:30,1.53242E+12,-1.86E-04,3.78E-04,-9.57E-04,0.001045898,3.35E-05,3.00E-05,-1.65E-04,-0.04153884,0.028099801,-0.056199603,-0.004027296,-0.003581285,-0.014766267,975.0199585,124.1844,37.375,-41.9375,-18.25,59.06527771,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:30,1.53242E+12,-3.85E-04,-3.80E-04,9.48E-04,0.001091303,-8.34E-06,-1.10E-05,-5.33E-05,-0.073303826,0.018325957,0.039095376,-0.010954949,-0.001390561,-0.009380102,974.9499512,124.7885,37.375,-42.25,-18.0625,59.23011929,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:30,1.53242E+12,5.71E-04,5.71E-04,-9.48E-04,0.001245062,4.96E-05,4.72E-05,-1.43E-04,-0.021991149,-0.003665192,-0.014660766,-0.012058569,-0.001618024,-0.009908169,974.9499512,124.7885,37.375,-42.375,-17.9375,59.2814065,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:31,1.53242E+12,-9.52E-04,-3.78E-04,0.001523018,0.001835229,-5.06E-05,4.71E-06,2.38E-05,-0.04520403,-0.017104227,-0.028099801,-0.015373115,-0.003166644,-0.011727331,974.8699951,125.4784,37.5,-42.375,-17.75,59.3039048,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:31,1.53242E+12,0.001714349,-0.001727581,9.73E-04,0.002621024,1.26E-04,-1.69E-04,1.19E-04,0.032986723,-0.05009095,0.05375614,-0.010537131,-0.007859075,-0.005178984,974.8699951,125.4784,37.5625,-42.25,-17.75,59.25425222,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:31,1.53242E+12,-0.001132011,0.0017066,9.54E-06,0.002047932,1.36E-07,1.90E-05,1.08E-04,-0.052534413,-0.009773844,-0.003665192,-0.014736859,-0.008050552,-0.005027604,974.8699951,125.4784,37.75,-42.3125,-17.875,59.45524183,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:31,1.53242E+12,9.46E-04,-0.0013237,0,0.001627224,9.48E-05,-1.15E-04,9.70E-05,-0.019547688,-0.019547688,-0.001221731,-0.015217941,-0.009200266,-0.004647017,974.8699951,125.4784,37.8125,-42.125,-17.9375,59.38059184,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:31,1.53242E+12,-1.82E-04,5.61E-04,-5.75E-04,8.24E-04,6.71E-05,-4.76E-05,2.98E-05,0.006108652,-0.007330383,-0.017104227,-0.013085282,-0.009013278,-0.005892738,974.9599609,124.7021,37.6875,-41.875,-18.0625,59.16178824,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:32,1.53242E+12,3.81E-04,5.25E-06,0.001143456,0.001205344,9.85E-05,-4.23E-05,1.41E-04,-0.019547688,0.012217305,-0.030543262,-0.013731522,-0.006890219,-0.00835779,974.9599609,124.7021,37.5625,-41.625,-18.3125,58.98245237,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:32,1.53242E+12,-0.001145363,-3.83E-04,-0.001137734,0.001659188,-2.59E-05,-7.64E-05,1.33E-05,-0.008552114,0.003665192,-0.081855945,-0.013213581,-0.005834677,-0.015707605,974.9400024,124.8743,37.625,-40.875,-18.8125,58.65421047,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:32,1.53242E+12,-9.69E-04,1.88E-04,9.46E-04,0.00136733,-1.20E-04,-5.00E-05,1.07E-04,-0.002443461,-0.001221731,-0.037873644,-0.012136568,-0.005373383,-0.017924208,974.9400024,124.8743,37.4375,-40.5625,-19.375,58.50020032,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:32,1.53242E+12,1.82E-04,-9.56E-04,-5.66E-04,0.001125556,-9.00E-05,-1.41E-04,3.93E-05,0.028099801,-0.02076942,-0.036651913,-0.008112932,-0.006912986,-0.019796979,974.8999634,125.2198,37.3125,-40.4375,-19.6875,58.4381016,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:32,1.53242E+12,1.93E-04,3.74E-04,-9.63E-04,0.001051151,-6.17E-05,-8.91E-05,-6.09E-05,0.05497787,-0.04153884,0.006108652,-0.001803851,-0.010375571,-0.017206416,974.8999634,125.2198,37.4375,-40.5,-19.75,58.58224054,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:33,1.53242E+12,-1.90E-04,0.001727581,7.56E-04,0.001895362,-7.45E-05,9.25E-05,2.08E-05,0.003665192,-0.007330383,-0.001221731,-0.001256947,-0.010071052,-0.015607947,974.9400024,124.8743,37.5,-40.1875,-19.8125,58.42790697,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:33,1.53242E+12,9.56E-04,-7.49E-04,-3.76E-04,0.001271199,2.85E-05,8.37E-06,-1.89E-05,0.006108652,0.003665192,0.001221731,-5.20E-04,-0.008697428,-0.013924979,974.9400024,124.8743,37.5,-40.0625,-20,58.40594068,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:33,1.53242E+12,9.67E-04,3.75E-04,9.55E-04,0.001409873,1.22E-04,4.51E-05,7.85E-05,0.028099801,-0.03176499,-0.007330383,0.002341632,-0.011004184,-0.013265519,974.9400024,124.8743,37.5625,-39.875,-20.375,58.44739221,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:33,1.53242E+12,-7.57E-04,3.87E-04,2.00E-04,8.73E-04,3.45E-05,7.92E-05,9.07E-05,-0.007330383,-0.018325957,-0.043982297,0.00137443,-0.011736361,-0.016337195,974.9400024,124.8743,37.1875,-40,-20.3125,58.27098603,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:33,1.53242E+12,1.84E-04,-5.71E-04,-0.00114727,0.001294562,4.95E-05,1.42E-05,-3.31E-05,0.040317107,-0.02443461,0.008552114,0.005268698,-0.013006185,-0.013848265,974.9599609,124.7021,37,-40.8125,-19.8125,58.54225237,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:34,1.53242E+12,9.60E-04,3.77E-04,1.80E-04,0.001046624,1.40E-04,5.05E-05,-1.18E-05,0.019547688,-0.002443461,-0.02076942,0.006696597,-0.011949913,-0.01454038,974.9599609,124.7021,36.875,-40.875,-19.625,58.44374967,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:34,1.53242E+12,-9.48E-04,3.87E-04,3.85E-04,0.001093895,3.16E-05,8.41E-05,2.79E-05,0.017104227,-0.02565634,-0.04886922,0.00773736,-0.013320556,-0.017973263,974.9599609,124.7021,36.625,-41,-19.5625,58.35308073,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:34,1.53242E+12,-9.54E-06,-7.62E-04,-0.001145363,0.001375707,2.75E-05,-4.71E-07,-8.94E-05,0.014660766,0.013439035,-0.087964594,0.0084297,-0.010644597,-0.024972398,974.9599609,124.7021,36.4375,-41.125,-19.75,58.38680957,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:34,1.53242E+12,-3.83E-04,3.75E-04,-3.95E-04,6.66E-04,-1.35E-05,3.71E-05,-1.20E-04,-0.019547688,0.012217305,-0.010995574,0.005631961,-0.008358407,-0.023574714,974.8999634,125.2198,36.5,-41.9375,-19.5625,58.93806336,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:34,1.53242E+12,-3.87E-04,3.81E-06,0.001145363,0.001208968,-5.09E-05,3.38E-05,6.58E-06,-0.017104227,-0.012217305,0.008552114,0.003358341,-0.008744297,-0.02036203,974.8999634,125.2198,36.625,-42.3125,-19.25,59.18023979,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:34,1.53242E+12,0,-3.87E-04,-1.88E-04,4.30E-04,2.29E-05,1.99E-05,1.01E-05,-0.017104227,-0.012217305,0.008552114,0.003358341,-0.008744297,-0.02036203,974.8999634,125.2198,36.625,-42.3125,-19.25,59.18023979,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:34,1.53242E+12,-1.90E-04,7.66E-04,0,7.89E-04,-9.21E-06,4.85E-05,-2.05E-05,-0.037873644,-0.03176499,0.009773844,-7.65E-04,-0.011046366,-0.017348444,974.8699951,125.4784,36.75,-42.5,-18.75,59.23153721,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,-5.77E-04,1.91E-04,9.54E-04,0.001130787,-2.54E-05,-1.82E-06,-1.26E-05,0.006108652,-0.009773844,-0.015882496,-7.75E-05,-0.010919113,-0.017201848,974.8699951,125.4784,37.125,-42.5,-18.6875,59.44525449,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,9.50E-04,-1.90E-04,-9.57E-04,0.001361997,2.33E-05,-2.07E-05,-2.99E-05,0.006108652,-0.009773844,-0.015882496,-7.75E-05,-0.010919113,-0.017201848,974.8699951,125.4784,37.125,-42.5,-18.6875,59.44525449,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,5.67E-04,1.92E-04,5.79E-04,8.32E-04,-6.46E-05,6.17E-05,1.07E-04,-0.040317107,0.021991149,-0.02565634,-0.004101466,-0.007628086,-0.018047297,974.9599609,124.7021,37.375,-42,-19,59.345519,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,3.81E-06,5.72E-04,-2.03E-04,6.07E-04,2.87E-06,-2.13E-05,-5.98E-05,-0.040317107,0.021991149,-0.02565634,-0.004101466,-0.007628086,-0.018047297,974.9599609,124.7021,37.375,-42,-19,59.345519,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,5.76E-04,-5.73E-04,3.79E-04,8.96E-04,1.15E-04,-4.99E-05,-9.32E-05,0.014660766,-0.014660766,0.028099801,-0.002225243,-0.008331354,-0.013432588,974.9599609,124.7021,37.5625,-42,-18.9375,59.44384167,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,3.81E-06,-1.90E-04,7.60E-04,7.83E-04,4.94E-05,-4.00E-06,6.86E-05,0.014660766,-0.014660766,0.028099801,-0.002225243,-0.008331354,-0.013432588,974.9599609,124.7021,37.5625,-42,-18.9375,59.44384167,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,3.79E-04,0,-1.86E-04,4.22E-04,5.92E-05,4.06E-05,4.60E-05,-0.043982297,-0.010995574,0.003665192,-0.006400948,-0.008597775,-0.01172281,974.9599609,124.7021,37.625,-42.25,-18.6875,59.58125361,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,-1.93E-04,-5.75E-04,3.85E-04,7.18E-04,-8.10E-06,-6.35E-05,4.03E-05,-0.017104227,-0.001221731,-0.04520403,-0.007471276,-0.007860171,-0.015070932,974.9599609,124.7021,37.625,-42.25,-18.6875,59.58125361,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:35,1.53242E+12,-1.88E-04,1.94E-04,-1.91E-06,2.70E-04,-1.73E-05,-2.42E-05,-2.54E-05,-0.017104227,-0.001221731,-0.04520403,-0.007471276,-0.007860171,-0.015070932,974.9599609,124.7021,37.625,-42.4375,-18.3125,59.59806782,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:36,1.53242E+12,-1.91E-06,-1.91E-06,-5.74E-04,5.74E-04,-8.04E-05,5.18E-06,-5.98E-05,-0.002443461,-0.001221731,-0.058643065,-0.006968494,-0.007196327,-0.019428145,974.9400024,124.8743,37.625,-42.125,-18.0625,59.29932678,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:36,1.53242E+12,-3.83E-04,-3.81E-06,-1.99E-04,4.32E-04,-1.56E-05,-5.35E-05,-5.61E-05,-0.002443461,-0.001221731,-0.058643065,-0.006968494,-0.007196327,-0.019428145,974.9400024,124.8743,37.625,-42.125,-18.0625,59.29932678,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:36,1.53242E+12,3.81E-06,-7.64E-04,-5.73E-04,9.55E-04,-1.48E-06,-9.04E-05,2.92E-05,-0.02321288,0.006108652,-0.037873644,-0.008592933,-0.005865829,-0.021272695,974.9400024,124.8743,37.5,-41.875,-18.3125,59.11948309,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:36,1.53242E+12,-3.83E-04,-1.90E-04,1.94E-04,4.69E-04,-9.07E-05,1.84E-05,-7.54E-06,-0.02321288,0.006108652,-0.037873644,-0.008592933,-0.005865829,-0.021272695,974.9400024,124.8743,37.5,-41.875,-18.3125,59.11948309,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:36,1.53242E+12,1.92E-04,-9.57E-04,5.68E-04,0.001129866,-2.11E-05,-7.91E-05,1.15E-05,-0.04153884,0.003665192,-0.008552114,-0.011887522,-0.004912727,-0.020000637,974.9099731,125.1334,37.5625,-41.8125,-18.75,59.25191189,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:36,1.53242E+12,-1.90E-04,-1.92E-04,0.001145363,0.001176659,1.62E-06,-3.96E-05,1.06E-04,-0.04642576,-0.008552114,0.014660766,-0.015341346,-0.005276665,-0.016534496,974.9099731,125.1334,37.375,-42.125,-18.8125,59.374375,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:36,1.53242E+12,0,-1.93E-04,1.99E-04,2.78E-04,1.91E-05,-4.77E-05,5.77E-05,-0.04642576,-0.008552114,0.014660766,-0.015341346,-0.005276665,-0.016534496,974.9099731,125.1334,37.375,-42.125,-18.8125,59.374375,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:36,1.53242E+12,-3.79E-04,-1.92E-04,1.91E-04,4.66E-04,6.48E-05,-4.51E-06,-8.50E-05,-0.007330383,-0.0720821,0.05009095,-0.01454025,-0.01195721,-0.009871951,974.8699951,125.4784,37.4375,-42.6875,-18.375,59.67771517,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,-1.91E-04,5.67E-04,-1.89E-04,6.27E-04,-7.44E-07,2.83E-05,2.55E-04,-0.007330383,-0.0720821,0.05009095,-0.01454025,-0.01195721,-0.009871951,974.8699951,125.4784,37.4375,-42.6875,-18.375,59.67771517,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,-1.91E-04,-5.75E-04,9.48E-04,0.001124908,9.25E-05,-7.06E-05,-6.46E-05,0.06963864,-0.040317107,0.015882496,-0.00612236,-0.014793199,-0.007296506,974.8699951,125.4784,37.5625,-42.6875,-18.3125,59.73702134,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,-3.91E-04,3.83E-04,-5.76E-04,7.94E-04,-4.76E-05,2.79E-05,-1.04E-04,0.029321533,-0.02565634,-0.014660766,-0.002577971,-0.015879512,-0.008032932,974.8699951,125.4784,37.5625,-42.6875,-18.3125,59.73702134,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,1.95E-04,5.76E-04,-7.63E-06,6.09E-04,-5.79E-05,1.56E-04,-4.56E-05,0.029321533,-0.02565634,-0.014660766,-0.002577971,-0.015879512,-0.008032932,974.9400024,124.8743,37.875,-42.1875,-18.5,59.63682404,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,1.90E-04,-5.72E-06,3.87E-04,4.31E-04,4.04E-05,-1.17E-04,6.24E-05,0.014660766,-0.02321288,0.111177474,-8.54E-04,-0.016612848,0.003888109,974.9400024,124.8743,37.9375,-41.6875,-19.0625,59.50193668,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,-1.88E-04,3.83E-04,3.83E-04,5.73E-04,1.16E-04,1.92E-04,2.90E-05,0.014660766,-0.02321288,0.111177474,-8.54E-04,-0.016612848,0.003888109,974.9400024,124.8743,37.9375,-41.6875,-19.0625,59.50193668,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,3.89E-04,-0.001156807,-1.91E-06,0.001220417,1.86E-04,-2.42E-04,6.06E-05,-0.019547688,0.039095376,0.0842994,-0.002723456,-0.011042026,0.011929238,974.8099976,125.9961,37.8125,-41.625,-19.5,59.52038123,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,-5.80E-04,9.67E-04,1.87E-04,0.001143231,3.73E-05,1.78E-05,-7.74E-05,-0.019547688,0.039095376,0.0842994,-0.002723456,-0.011042026,0.011929238,974.8099976,125.9961,37.8125,-41.625,-19.5,59.52038123,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:37,1.53242E+12,0.001344562,-5.69E-04,-1.97E-04,0.001473237,2.22E-04,6.04E-05,-7.30E-05,-0.095294975,0.081855945,0.1160644,-0.011980608,-0.001752229,0.022342753,974.8099976,125.9961,37.75,-41.875,-19.375,59.61517215,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:38,1.53242E+12,2.03E-06,-5.72E-06,1.96E-04,1.97E-04,2.79E-04,-5.39E-05,5.62E-05,-0.105068825,0.08552113,0.096516706,-0.02128943,0.006975108,0.029760148,974.8399658,125.7375,37.5,-42.25,-19.3125,59.70163445,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:38,1.53242E+12,1.90E-04,7.64E-04,0,7.87E-04,1.29E-04,-1.13E-04,2.29E-04,-0.05497787,-0.073303826,0.056199603,-0.024658274,-0.001052786,0.032404095,974.8399658,125.7375,37.5,-42.25,-19.3125,59.70163445,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:38,1.53242E+12,-0.001913428,0.001731396,-7.66E-04,0.002691726,-7.56E-05,7.16E-05,1.30E-04,-0.05497787,-0.073303826,0.056199603,-0.024658274,-0.001052786,0.032404095,974.8399658,125.7375,37.375,-41.9375,-19.8125,59.56659876,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:38,1.53242E+12,0.00266242,-0.002281189,-0.001156807,0.003691952,1.98E-04,-1.64E-04,1.01E-06,-0.04520403,-0.034208454,0.02443461,-0.02671285,-0.004368353,0.031607147,974.9400024,124.8743,36.75,-41.5,-20.75,59.18931491,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:38,1.53242E+12,-0.003995538,0.001126289,7.54E-04,0.00421923,-2.21E-04,-3.47E-05,7.63E-05,0.008552114,-0.10140363,-0.18081611,-0.023186352,-0.01407188,0.010364821,974.9400024,124.8743,36,-41.5,-21.5625,59.01856832,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:38,1.53242E+12,0.003599167,-5.64E-04,7.63E-06,0.003643039,1.61E-04,-8.76E-05,6.95E-05,-0.014660766,-0.07086037,0.0720821,-0.022333793,-0.01975073,0.016536549,974.9099731,125.1334,35.375,-42,-21.9375,59.13243214,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
4,13:17:39,1.53242E+12,-0.002262354,3.78E-04,-1.92E-04,0.002301654,-8.15E-05,-4.11E-05,4.34E-05,0.009773844,-0.008552114,-0.089186326,-0.019123029,-0.018630868,0.005964261,974.9099731,125.1334,35,-42.4375,-21.9375,59.2215781,7/24/2018,female,Low,,FALSE,,28.6332697,77.2193396
