,Timestamp,Milliseconds,X,Y,Z
324,2019-04-26 13:20:16,6480,1.4083099,-5.9453583,-0.24182129
325,2019-04-26 13:20:16,6501,3.7019653,-8.381454,-4.7536926
326,2019-04-26 13:20:16,6520,3.688797,-8.982391,-8.728073
327,2019-04-26 13:20:16,6540,3.2805786,-8.509537,-9.621109
328,2019-04-26 13:20:16,6561,2.3384705,-17.560822,-2.8167877
329,2019-04-26 13:20:16,6580,-2.995819,-28.399368,2.4827728
330,2019-04-26 13:20:16,6601,3.0734863,-24.753006,-3.1052856
331,2019-04-26 13:20:16,6621,9.279251,-9.140411,-4.3742065
332,2019-04-26 13:20:16,6640,20.537994,-13.035782,-1.8770599
333,2019-04-26 13:20:16,6660,11.621979,-9.334351,0.34954834
334,2019-04-26 13:20:16,6680,-2.271576,-11.1527405,-0.18556213
335,2019-04-26 13:20:16,6701,-2.6809845,-13.035782,0.113723755
336,2019-04-26 13:20:16,6720,-2.1003876,-10.507507,-0.17358398
337,2019-04-26 13:20:16,6741,1.5208435,-9.931702,-2.8730469
338,2019-04-26 13:20:16,6760,4.3112793,-8.726212,-2.343933
339,2019-04-26 13:20:16,6781,5.0750427,-6.4205933,-1.4987793
340,2019-04-26 13:20:16,6800,3.642105,-6.0064087,-2.1703491
341,2019-04-26 13:20:16,6821,0.09269714,-6.3379974,-1.0259247
342,2019-04-26 13:20:16,6841,-1.9471588,-7.973236,-1.738205
343,2019-04-26 13:20:16,6860,0.15136719,-5.7885284,-2.0805664
344,2019-04-26 13:20:16,6881,2.6437225,-6.004013,-3.485962
345,2019-04-26 13:20:16,6900,4.4908447,-7.372299,-3.8630524
346,2019-04-26 13:20:16,6921,5.859131,-7.712265,-3.6846771
347,2019-04-26 13:20:16,6940,5.776535,-6.928177,-2.8646698
348,2019-04-26 13:20:16,6960,4.270584,-6.206314,-1.7501678
349,2019-04-26 13:20:16,6981,2.649704,-4.2706146,-1.1133118
350,2019-04-26 13:20:16,7001,2.7885742,-2.932251,-0.73742676
351,2019-04-26 13:20:16,7020,3.7941437,-3.0639343,0.37348938
352,2019-04-26 13:20:16,7040,4.657242,-6.4409485,-0.52075195
353,2019-04-26 13:20:16,7061,4.226288,-6.858734,-1.4365234
354,2019-04-26 13:20:16,7081,2.4042969,-5.0367584,-2.201477
355,2019-04-26 13:20:16,7100,1.0587616,-5.284546,0.3148346
356,2019-04-26 13:20:16,7121,1.3364868,-7.956482,-0.73861694
357,2019-04-26 13:20:16,7140,2.8268738,-15.972275,-2.4564514
358,2019-04-26 13:20:16,7161,2.7634277,-20.387177,-5.220566
359,2019-04-26 13:20:16,7181,5.218689,-24.480057,-7.028183
360,2019-04-26 13:20:16,7201,-0.28318787,-19.539627,-7.028183
361,2019-04-26 13:20:16,7220,-2.042923,-13.233307,-2.699463
362,2019-04-26 13:20:16,7241,1.4466248,-13.160278,-4.272461
363,2019-04-26 13:20:16,7261,8.940475,-10.628403,-2.6851044
364,2019-04-26 13:20:16,7280,10.631973,-9.242172,-4.5394135
365,2019-04-26 13:20:16,7300,8.438889,-8.349136,-3.5913086
366,2019-04-26 13:20:16,7321,4.5638733,-8.079788,-2.968811
367,2019-04-26 13:20:16,7341,0.94503784,-7.379471,-1.5598297
368,2019-04-26 13:20:16,7360,-0.87335205,-5.847183,0.009567261
369,2019-04-26 13:20:16,7381,-1.2492523,-4.458557,0.35673523
370,2019-04-26 13:20:16,7401,-1.4994354,-2.6449432,0.767334
371,2019-04-26 13:20:16,7421,-1.3581848,-1.2802429,-0.61531067
372,2019-04-26 13:20:16,7441,-1.0589142,-0.74993896,-1.9153748
373,2019-04-26 13:20:16,7460,0.044815063,-1.0719604,-2.522293
374,2019-04-26 13:20:17,7481,0.17051697,-1.7806396,-2.991562
375,2019-04-26 13:20:17,7501,1.0300293,-3.217163,-3.3530884
376,2019-04-26 13:20:17,7520,3.084259,-5.984848,-3.1399994
377,2019-04-26 13:20:17,7541,5.8100586,-8.477219,-1.8662872
378,2019-04-26 13:20:17,7561,4.5614777,-8.295258,-3.6248322
379,2019-04-26 13:20:17,7580,1.550766,-6.9628906,-7.153885
380,2019-04-26 13:20:17,7600,0.7163849,-5.960907,-7.58963
381,2019-04-26 13:20:17,7621,-2.0656738,-14.067688,-4.5789185
382,2019-04-26 13:20:17,7640,-2.4427643,-26.102142,6.0417633
383,2019-04-26 13:20:17,7661,5.033142,-32.20256,-0.05506897
384,2019-04-26 13:20:17,7680,9.262497,-19.933472,-2.3152008
385,2019-04-26 13:20:17,7701,14.261581,-6.9700623,-1.9285431
386,2019-04-26 13:20:17,7720,14.983444,-2.3576355,-0.2514038
387,2019-04-26 13:20:17,7741,3.013626,-8.996765,-1.8902283
388,2019-04-26 13:20:17,7760,-4.331787,-16.376892,0.712265
389,2019-04-26 13:20:17,7780,-6.8624573,-13.864166,3.7074127
390,2019-04-26 13:20:17,7801,-8.756271,-8.946487,0.3267975
391,2019-04-26 13:20:17,7820,-0.1658783,-8.430527,-6.4894867
392,2019-04-26 13:20:17,7841,3.846817,-5.174423,-2.0458527
393,2019-04-26 13:20:17,7861,4.9601135,-4.9709167,-1.1839447
394,2019-04-26 13:20:17,7880,1.6405487,-8.30603,-1.4113922
395,2019-04-26 13:20:17,7901,-0.24368286,-8.431732,-0.19633484
396,2019-04-26 13:20:17,7921,1.7015991,-7.353134,-0.4405365
397,2019-04-26 13:20:17,7940,4.0993958,-8.428131,-2.7102509
398,2019-04-26 13:20:17,7961,5.262985,-11.211395,-2.680313
399,2019-04-26 13:20:17,7980,5.800476,-12.537781,-0.70869446
400,2019-04-26 13:20:17,8001,6.692322,-12.092468,-1.2737274
401,2019-04-26 13:20:17,8020,6.302063,-11.522644,-3.3530884
